School,FiscalYear,NAE_Overall_Average_Fee_USD,NAE_Secondary_Average_Fee_USD,NAE_Sixth_Form_Average_Fee_USD,NAE_Primary_Average_Fee_USD,NAE_EY_Average_Fee_USD,Overall_Gap_Median,Secondary_Gap_Median,Sixth_Form_Gap_Median,Overall_Pct_vs_Median,Secondary_Pct_vs_Median,Mainentance_Capex_sum,Expansion_Capex_sum,CPT_Capex_sum,Mainentance_Capex_std,Expansion_Capex_std,CPT_Capex_std,Revenue,Capex_annual_sum,RegionCode,SubRegionCode,Region,Subregion,City,Country,StudentFTE,CapacityFTE,leads_submitted,enquiries_started,tv_leads_t_plus1,tv_enquiries_t_plus1,tv_fte_t_plus1,tv_leads_t_plus2,tv_enquiries_t_plus2,tv_fte_t_plus2,tv_lead_growth_1yr,tv_enquiry_growth_1yr,tv_fte_growth_1yr,tv_lead_growth_2yr,tv_enquiry_growth_2yr,tv_fte_growth_2yr,EmployeeHeadCountCurrent,EmployeeFTECurrent,DirectContractorHeadCount,Prevailing_Curriculum,Curricula_Offered,Employee_Engagement_Score,MAC_Attrition_Pct,Teachers_Attrition_Pct,Student_Expat_Pct,Student_Local_Pct,Average_Principal_Tenure,Curricula_Offered_IB,Curricula_Offered_IGCSE,Curricula_Offered_A-Levels,Curricula_Offered_MYP,Curricula_Offered_AP,Curricula_Offered_count,school_opened_year,school_age,is_school_mature,nps_score,nps_responses_count,nps_teacher_quality_score,nps_teacher_quality_response_count,nps_education_quality_score,nps_education_quality_response_count,nps_principal_quality_score,nps_principal_quality_response_count,iso2,year,total_enrolment,total_public_enrolment,tv_total_private_enrolment_t_plus1,gdp_growth_pct,gdp_per_capita_growth_pct,market_cap,gross_savings_pct_gdp,total_population,population_0_14_pct_total,urban_population_pct_total,net_migration,inflation_pct,govt_expenditure_on_education_pct_gdp,foreign_dir_investment_net_inflows_pct_gdp,govt_expenditure_on_education_per_student_pct_gdp,household_final_consumption_expenditure,millionaires,eyp_private_enrolment,hnwi_billionaires,hnwi_centi_millionaires,hnwi_millionaire_growth_2014_to_2024,hnwi_number_of_millionaires,Academic_Performance_Index,ReportNameOneStream,iso2_code,country_name,nationality_1,nationality_2,Sum_Years,App,Total Lost/Denied,Percentage,vs Regional AVG,1st Stage,2nd Stage,CvR %,Region Avg,vs Region Avg,CvR % PY,CvR % YoY,Category,Action,Target,Plan to achieve Target,Target Date,Status,Forecast FTE vs Budget %,Forecast FTE vs LY W5 %,Forecast FTE YoY,New Enrolment YoY,Enquiries YoY,Enquiries - Enrolled CVR YoY,Enquiries - Application CVR YoY,Velocity,ReEnroll % Variance,Capacity Utilisation % Current,Capacity Utilisation % Forecast,Employee Engagement Score,MAC Attrition %,Teacher Attrition %,Principal Tenure avg.,Channel_Cross-network,Channel_Direct,Channel_Display,Channel_Email,Channel_Organic Search,Channel_Organic Social,Channel_Paid Other,Channel_Paid Search,Channel_Paid Social,Channel_Referral,Channel_Unassigned,Device_desktop,Device_mobile,Device_tablet,Years Spent_before_leaving_0,Years Spent_before_leaving_1-2,Years Spent_before_leaving_3-5,Years Spent_before_leaving_6-8,Years Spent_before_leaving_9-10,Years Spent_before_leaving_11&above,reason_for_leaving_Academic - Class Size,reason_for_leaving_Academic - Concerns with Academic Progress,reason_for_leaving_Academic - I Want a Single-Sex School for My Child,reason_for_leaving_Academic - Lack of Support for SEND,reason_for_leaving_Academic - Limited Program Offerings,reason_for_leaving_Academic - Not Suitable for Desired University Choice,reason_for_leaving_Academic - Quality of Teaching,reason_for_leaving_Early Entry to Higher Education,reason_for_leaving_Financial - Can No Longer Afford Tuition Costs,reason_for_leaving_Financial - Do Not Feel That I Am Getting Value for Money,reason_for_leaving_Graduate,reason_for_leaving_Lack of Facilities - Inadequate Facilities for SEND,reason_for_leaving_Lack of Facilities - Inadequate Sport/Recreational Facilities,reason_for_leaving_Lack of Facilities - Poor General Maintenance,reason_for_leaving_Moving to State School - Preference for State School,reason_for_leaving_Moving to State School - Proximity of State School,reason_for_leaving_Moving to State School - State School Reputation,reason_for_leaving_Relocating - Different City,reason_for_leaving_Relocating - Different Country,reason_for_leaving_School Decision - Academic Standards Not Achieved,reason_for_leaving_School Decision - Behavioural Issues for Child,reason_for_leaving_School Decision - Non-Payment of Fees,reason_for_leaving_School Decision - Sanctioned List,reason_for_leaving_Social/Personal Issue for Child - Lack of Diversity,reason_for_leaving_Social/Personal Issue for Child - Medical Issues,reason_for_leaving_Social/Personal Issue for Child - Peer Issues,reason_for_leaving_Social/Personal Issue for Child - Teacher/Staff Issues,reason_for_leaving_Temporary Leaver - Medical Leave,reason_for_leaving_Temporary Leaver - Temporary Enrolment in Another School,LeavingStandardisedGrade_Year 0,LeavingStandardisedGrade_Year 1,LeavingStandardisedGrade_Year -1,LeavingStandardisedGrade_Year 10,LeavingStandardisedGrade_Year 11,LeavingStandardisedGrade_Year 12,LeavingStandardisedGrade_Year 13,LeavingStandardisedGrade_Year 2,LeavingStandardisedGrade_Year -2,LeavingStandardisedGrade_Year 3,LeavingStandardisedGrade_Year -3,LeavingStandardisedGrade_Year 4,LeavingStandardisedGrade_Year 5,LeavingStandardisedGrade_Year 6,LeavingStandardisedGrade_Year 7,LeavingStandardisedGrade_Year 8,LeavingStandardisedGrade_Year 9
School49,2020.0,,,,,,,,,,,,,,,,,,,EU,EU (excl UK),Europe,Europe (excl UK),Madrid,Spain,928.0,,,732.0,668.0,1072.0,944.0,1663.0,1242.0,981.0,,0.464480874,0.017241379,,0.696721311,0.017241379,,,,,,,,,,,,,,,,,,,,,32.12290503,358.0,,,,,,,ES,2020.0,6479592.0,4499325.155,2049790.274,-10.94007064,-11.39312905,759000000000.0,21.42229973,47359424.0,14.19950726,80.81,236854.0,-0.322753017,4.851160049,2.921659808,,667000000000.0,,1400.0,,,,,,Madrid,ES,Spain,Spanish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School49,2021.0,,,,,,,,,,,,,,,,,,,EU,EU (excl UK),Europe,Europe (excl UK),Madrid,Spain,944.0,,668.0,1072.0,1663.0,1242.0,981.0,1698.0,1341.0,1012.0,1.489520958,0.15858209,0.039194915,1.541916168,0.250932836,0.039194915,,,,IB,"PYP, MYP, IB",,,,,,,1.0,0.0,0.0,1.0,0.0,3.0,2013.0,8.0,1.0,34.87654321,324.0,,,,,,,ES,2021.0,6534031.0,4484240.726,2051012.747,6.683144205,6.493367388,776000000000.0,22.64134199,47443821.0,13.90831616,81.056,144385.0,3.09313512,4.813159943,4.422729025,,714000000000.0,,6638.0,,,,,,Madrid,ES,Spain,Spanish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School49,2022.0,,,,,,,,,,,,,,,,,,,EU,EU (excl UK),Europe,Europe (excl UK),Madrid,Spain,981.0,,1663.0,1242.0,1698.0,1341.0,1012.0,1743.0,1332.0,1040.0,0.021046302,0.079710145,0.031600408,0.048105833,0.072463768,0.031600408,,,,IB,"PYP, MYP, IB",,,,,,,1.0,0.0,0.0,1.0,0.0,3.0,2013.0,9.0,1.0,36.26666667,375.0,,,,,,,ES,2022.0,6507657.0,4456644.253,2050508.082,6.1793122,5.418773892,665000000000.0,23.0054599,47786102.0,13.59591034,81.304,299779.0,8.390576341,4.585539818,4.527406753,,748000000000.0,35200.0,,,,,35200.0,0.74046015,Madrid,ES,Spain,Spanish,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School49,2023.0,19176.33333,20251.0,22328.0,14950.0,10614.0,2811.166667,3304.0,2330.5,0.171777454,0.19496076,449.9978281,103.4801162,0.0,129.9031836,29.87213647,0.0,21983.67833,553.4779443,EU,EU (excl UK),Europe,Europe (excl UK),Madrid,Spain,1012.0,1134.0,1698.0,1341.0,1743.0,1332.0,1040.0,2133.0,1692.0,1069.0,0.026501767,-0.006711409,0.027667984,0.256183746,0.261744966,0.027667984,,,,IB,"PYP, MYP, IB",,0.169,0.1017,0.6498,0.3502,,1.0,0.0,0.0,1.0,0.0,3.0,2013.0,10.0,1.0,21.50537634,279.0,3.806451613,279.0,3.978494624,279.0,3.698924731,279.0,ES,2023.0,6526687.0,4476178.918,0.0,2.675663463,1.482561028,770000000000.0,23.65709534,48347910.0,13.25865076,81.552,119099.0,3.532361335,,2.65127535,,761000000000.0,36000.0,6706.0,,,,36000.0,0.335118881,Madrid,ES,Spain,Spanish,,1134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School49,2024.0,21581.33333,22790.0,25128.0,16826.0,11944.0,4481.0,4883.0,4527.0,0.262041676,0.272686659,741.5095724,182.8923377,0.0,152.9470037,52.85637533,0.0,25437.95947,924.4019102,EU,EU (excl UK),Europe,Europe (excl UK),Madrid,Spain,1040.0,1176.0,1743.0,1332.0,2133.0,1692.0,1069.0,273.0,276.0,,0.223752151,0.27027027,0.027884615,-0.843373494,-0.792792793,0.027884615,,,,IB,"PYP, MYP, IB",3.77,0.0,0.1133,0.6782,0.3218,,1.0,0.0,0.0,1.0,0.0,3.0,2013.0,11.0,1.0,14.05750799,313.0,3.706070288,313.0,3.792332268,313.0,3.638977636,313.0,ES,2024.0,,,,3.150195645,2.179654085,754000000000.0,23.49388601,48807137.0,12.92174487,81.802,111674.0,2.774178265,,1.980010928,,,34900.0,6721.0,8.0,72.0,0.047612246,34900.0,0.566742463,Madrid,ES,Spain,Spanish,,1176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School49,2025.0,22827.66667,24107.0,26578.0,17798.0,12634.0,4160.0,4833.0,3988.0,0.222845205,0.250752309,661.2316274,238.6367227,0.0,58.45115923,60.77325697,0.0,27178.23553,899.8683501,EU,EU (excl UK),Europe,Europe (excl UK),Madrid,Spain,1069.0,1176.0,2133.0,1692.0,273.0,276.0,,,,,-0.872011252,-0.836879433,,,,,245.0,198.64,,IB,"PYP, MYP, IB",3.75,0.2927,0.1454,0.6749,0.3251,5.0,1.0,0.0,0.0,1.0,0.0,3.0,2013.0,12.0,1.0,35.36585366,246.0,3.886178862,246.0,4.117886179,246.0,4.109756098,246.0,,,,,,,,,,,,,,,,,,,,7065.0,,,,,0.489534603,Madrid,ES,Spain,Spanish,,1176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School49,2026.0,,,,,,,,,,,,,,,,,,,EU,EU (excl UK),Europe,Europe (excl UK),Madrid,Spain,,1176.0,273.0,276.0,,,,,,,,,,,,,231.0,201.44,,IB,"PYP, MYP, IB",,0.4186,0.1454,0.696,0.304,5.17,1.0,0.0,0.0,1.0,0.0,3.0,2013.0,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Madrid,ES,Spain,Spanish,,1200.0,441.0,207.0,0.469387755,▲ 2 ppt,2024.0,1799.0,0.888833992,0.740154375,0.148679617,0.770500258,0.118333734,Marketing Effectiveness; School Proposition,Improve funnel conversion focusing on enq-enroll; Restructure MAC team for High Performing; Drive an early enrollment during Term 1 to ensure we don't fall short in September.; Improve facilities in parts of campus that are now looking tired.; Improve quality of secondary teaching.; Develop Secondary capacity longer term.,"# days from Enq - Enroll
Waitlist management; EE survey
High performing in MAC metrics; Velocity, New enrolments YoY; FXI score for facilities, VfM; NPS in secondary
Teaching quality score; Capacity Utilization","Identify and remove bottle necks
Open new class in Grade 7 to enable us to grow more in Secondary.; With retirement & maternity cover opportunity to restructure and define new R&R according to needs:
1. Review JD for each role accoridng to needs (completed)
2. Hire and Onboard new team members (completed - missing 1 to accept offer)
3. Establish cadence and follow ups (ongoing); Begin enroling students in term 1; Complete re-furbishment of Main Building; Change low performing teachers
Rewrite maths curriculum; Additional campus at Valdebabas
Put together Project timeframe and team
Admissions & Marketing collateral / staff (needed)
Pricing & fees structure definition
Announce to parents.",01/01/2026; 01/03/2026; End of FY26,In Progress,-0.030192132,0.013384321,0.011450382,0.030837004,0.16744186,-0.020590506,-0.053682943,90.23754789,-0.011147699,0.895833333,0.883333333,3.86,0.4186,0.1454,5.17,130.0,130.0,0.0,1.0,243.0,14.0,12.0,123.0,31.0,31.0,189.0,456.0,435.0,13.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
School50,2020.0,,,,,,,,,,,,,,,,,,,EU,EU (excl UK),Europe,Europe (excl UK),Moscow,Russia,1072.0,,468.0,589.0,902.0,1223.0,1102.0,896.0,1069.0,780.0,0.927350427,1.076400679,0.027985075,0.914529915,0.814940577,0.027985075,,,,,,,,,,,,,,,,,,,,,38.01652893,363.0,,,,,,,RU,2020.0,17268784.0,17125120.76,158744.6112,-2.653654501,-2.526804317,695000000000.0,25.76849815,145245148.0,17.66854723,74.754,334094.0,3.381659372,4.016418644,0.634851184,,739000000000.0,,1215.0,,,,,,Moscow,RU,Russia,Russian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School50,2021.0,,,,,,,,,,,,,,,,,,,EU,EU (excl UK),Europe,Europe (excl UK),Moscow,Russia,1102.0,,902.0,1223.0,896.0,1069.0,780.0,880.0,1001.0,810.0,-0.006651885,-0.125919869,-0.292196007,-0.024390244,-0.18152085,-0.292196007,,,,A-Levels,"IGCSE, A-Levels",,,,,,,0.0,1.0,1.0,0.0,0.0,2.0,2017.0,4.0,0.0,36.74911661,283.0,,,,,,,RU,2021.0,17686729.0,17527984.39,180580.8589,5.866491773,6.218577409,842000000000.0,29.81253291,144746762.0,17.72048225,74.934,314112.0,6.69445892,3.994806979,2.211365279,,812000000000.0,,1135.0,,,,,,Moscow,RU,Russia,Russian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School50,2022.0,,,,,,,,,,,,,,,,,,,EU,EU (excl UK),Europe,Europe (excl UK),Moscow,Russia,780.0,,896.0,1069.0,880.0,1001.0,810.0,930.0,1102.0,845.0,-0.017857143,-0.063610851,0.038461538,0.037946429,0.030869972,0.038461538,,,,A-Levels,"IGCSE, A-Levels",,,,,,,0.0,1.0,1.0,0.0,0.0,2.0,2017.0,5.0,1.0,34.58646617,399.0,,,,,,,RU,2022.0,18113104.0,17932523.14,214485.0341,-1.435882139,-1.097171763,530000000000.0,32.70571614,144236933.0,17.68931987,75.126,765629.0,,4.054027553,-1.736809814,,801000000000.0,35200.0,,,,,35200.0,0.926563817,Moscow,RU,Russia,Russian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School50,2023.0,31410.33333,31736.0,32900.0,29595.0,22268.0,7293.0,7265.0,6608.5,0.302396617,0.296882024,551.9804951,0.0,0.0,83.60422742,0.0,0.0,25560.62596,551.9804951,EU,EU (excl UK),Europe,Europe (excl UK),Moscow,Russia,810.0,1150.0,880.0,1001.0,930.0,1102.0,845.0,722.0,780.0,837.0,0.056818182,0.100899101,0.043209877,-0.179545455,-0.220779221,0.043209877,,,,A-Levels,"IGCSE, A-Levels",,0.3429,0.2065,0.5051,0.4949,,0.0,1.0,1.0,0.0,0.0,2.0,2017.0,6.0,1.0,52.77777778,252.0,4.206349206,252.0,4.178571429,252.0,4.428571429,252.0,RU,2023.0,18353116.0,18138630.97,0.0,4.082524813,4.37751097,650000000000.0,31.03838843,143826130.0,17.51498167,75.331,27807.0,,4.164548534,-0.484918766,,860000000000.0,30300.0,1995.0,,,,30300.0,-0.521485294,Moscow,RU,Russia,Russian,,1150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School50,2024.0,36648.33333,36804.0,38181.0,34960.0,24160.0,8339.166667,8066.0,7318.0,0.294574784,0.280673672,596.1947688,0.0,0.0,65.86346224,0.0,0.0,28145.74104,596.1947688,EU,EU (excl UK),Europe,Europe (excl UK),Moscow,Russia,845.0,1150.0,930.0,1102.0,722.0,780.0,837.0,64.0,67.0,,-0.223655914,-0.292196007,-0.009467456,-0.931182796,-0.939201452,-0.009467456,,,,A-Levels,"IGCSE, A-Levels",4.17,0.1765,0.2414,0.4742,0.5258,,0.0,1.0,1.0,0.0,0.0,2.0,2017.0,7.0,1.0,53.01724138,232.0,4.13362069,232.0,4.13362069,232.0,4.163793103,232.0,RU,2024.0,,,,4.344374755,4.556260994,,30.62805776,143533851.0,17.27834133,75.548,-178042.0,,,-0.372718122,,907000000000.0,30000.0,2000.0,23.0,178.0,-0.24777777,30000.0,0.027316875,Moscow,RU,Russia,Russian,,1150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School50,2025.0,39232.0,39463.0,41384.0,36849.0,25296.0,10562.5,10358.5,10112.0,0.368422888,0.355907162,1165.48049,0.0,0.0,156.9771464,0.0,0.0,36889.93052,1165.48049,EU,EU (excl UK),Europe,Europe (excl UK),Moscow,Russia,837.0,1150.0,722.0,780.0,64.0,67.0,,,,,-0.911357341,-0.914102564,,,,,257.0,232.8,,A-Levels,"IGCSE, A-Levels",4.17,0.3692,0.1423,0.4463,0.5537,8.92,0.0,1.0,1.0,0.0,0.0,2.0,2017.0,8.0,1.0,40.1826484,219.0,4.141552511,219.0,4.118721461,219.0,4.200913242,219.0,,,,,,,,,,,,,,,,,,,,1978.0,,,,,-0.622959513,Moscow,RU,Russia,Russian,,1150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School50,2026.0,,,,,,,,,,,,,,,,,,,EU,EU (excl UK),Europe,Europe (excl UK),Moscow,Russia,,1150.0,64.0,67.0,,,,,,,,,,,,,261.0,236.8,,A-Levels,"IGCSE, A-Levels",,0.3692,0.1423,0.4183,0.5817,9.08,0.0,1.0,1.0,0.0,0.0,2.0,2017.0,9.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Moscow,RU,Russia,Russian,,1150.0,257.0,93.0,0.361867704,▼ -9 ppt,819.0,819.0,1.0,0.740154375,0.259845625,1.0,0.0,Competitors; Marketing Effectiveness; School Performance; Talent/Capability,Identify and contact relevant schools that could act as feeder schools. Develop commission and contract.; Drive enquiry growth by developing the agent network to attract local families.; Grow enquiries through online presence in local and targeted marketing.; Implement core Russian Primary Curriculum; Increase the amount of PGCE candidates to minimise recruitment of staff (costs and time) and to provide stability.,"To use feeder schools to increase FTEs; Local Families
Agent Network (incl GRT); Develop the use of local digital marketing platforms as traditional channels are no longer used; To offer a Russian Curriculum Stream that will attract more local students.; To develop local staff and teachers (PGCE and MLP/SLP) so we rely less on international hires due to the War.","Establish Networks with other schools
Promote opne mornings in school / theirs to create relationships
Develop personalized package to offer families / feeder school; Develop network of local agents and GRT with attarctive offering
10% commission on fees & summer camps
B2B presentations and marketing collateral; 1. Hire a Social Media Manager (SMM)
2. Create key marketing collateral in local language to promote and differentiate
3. Identify strategy for launching on Yandex and VK.; 1. Research curriculum. 
4. Have key implementation plan by Spring 2026; 1. Aim for over 85% Staff Retention every year",16/02/2026; 02/10/2026; 02/02/2026; 09/08/2026,New; In Progress,-0.027149321,0.016548463,-0.00462963,-0.158974359,-0.219318182,0.017128159,-0.038728993,118.4723926,0.031730693,0.700869565,0.747826087,4.15,0.3692,0.1423,9.08,18.0,48.0,0.0,0.0,77.0,8.0,0.0,0.0,0.0,14.0,48.0,108.0,105.0,0.0,19.0,27.0,20.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,37.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,1.0,3.0,2.0,5.0,8.0,8.0,4.0,5.0,0.0,3.0,0.0,2.0,4.0,7.0,5.0,10.0,4.0
School51,2020.0,,,,,,,,,,,,,,,,,,,TA,LATAM,The Americas,Latin America,Monterrey,Mexico,1894.96,,,138.0,625.0,801.0,1996.4,838.0,1025.0,2206.2,,4.804347826,0.053531473,,6.427536232,0.053531473,,,,,,,,,,,,,,,,,,,,,70.20080321,1245.0,,,,,,,MX,2020.0,27612284.0,24466867.95,2742596.565,-8.354034566,-9.10287153,400000000000.0,22.19260266,126799054.0,25.9842947,80.731,-147456.0,3.396834156,4.499670029,2.813491784,,803000000000.0,,1976.0,,,,,,San Roberto,MX,Mexico,Mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School51,2021.0,,,,,,,,,,,,,,,,,,,TA,LATAM,The Americas,Latin America,Monterrey,Mexico,1996.4,,625.0,801.0,838.0,1025.0,2206.2,1251.0,1151.0,2527.0,0.3408,0.279650437,0.10508916,1.0016,0.436953808,0.10508916,,,,,"Nat, US, MX",,,,,,,0.0,0.0,0.0,0.0,0.0,3.0,2015.0,6.0,1.0,58.02675585,1196.0,,,,,,,MX,2021.0,26844612.0,24102015.44,2729519.285,6.048483457,5.343066791,460000000000.0,21.67388391,127648148.0,25.66125685,81.016,-122791.0,5.689208477,4.238230228,2.698157596,,871000000000.0,,2043.0,,,,,,San Roberto,MX,Mexico,Mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School51,2022.0,,,,,,,,,,,,,,,,,,,TA,LATAM,The Americas,Latin America,Monterrey,Mexico,2206.2,,838.0,1025.0,1251.0,1151.0,2527.0,1440.0,1143.0,2691.0,0.492840095,0.122926829,0.145408395,0.718377088,0.115121951,0.145408395,,,,,"Nat, US, MX",,,,,,,0.0,0.0,0.0,0.0,0.0,3.0,2015.0,7.0,1.0,69.43802925,1299.0,,,,,,,MX,2022.0,26614718.0,23885198.71,2881399.987,3.710988931,2.932857652,454000000000.0,19.96594992,128613117.0,25.31132099,81.3,-108438.0,7.896276192,4.065859795,2.664159183,,913000000000.0,,,,,,,,San Roberto,MX,Mexico,Mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School51,2023.0,8564.5,9180.0,,7949.0,5607.0,557.75,427.0,,0.069659974,0.048783274,1528.815343,0.0,0.0,441.3309749,0.0,0.0,26201.1402,1528.815343,TA,LATAM,The Americas,Latin America,Monterrey,Mexico,2527.0,2930.0,1251.0,1151.0,1440.0,1143.0,2691.0,1246.0,1062.0,2749.0,0.151079137,-0.006950478,0.06489909,-0.003996803,-0.077324066,0.06489909,,,,,"Nat, US, MX",,0.0,0.107,0.1452,0.8548,,0.0,0.0,0.0,0.0,0.0,3.0,2015.0,8.0,1.0,62.07142857,1400.0,4.237857143,1400.0,4.366428571,1400.0,4.181428571,1400.0,MX,2023.0,26958747.0,24077347.01,0.0,3.295390957,2.398388167,577000000000.0,20.08418387,129739759.0,24.91797214,81.582,-101044.0,5.527960873,,1.72931055,,951000000000.0,,9923.0,,,,,,San Roberto,MX,Mexico,Mexican,,2931.345423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School51,2024.0,9721.0,10420.0,,9022.0,6365.0,853.5,746.5,,0.096250352,0.077169587,2154.47397,0.0,0.0,621.9430633,0.0,0.0,32992.1197,2154.47397,TA,LATAM,The Americas,Latin America,Monterrey,Mexico,2691.0,3145.0,1440.0,1143.0,1246.0,1062.0,2749.0,268.0,233.0,,-0.134722222,-0.070866142,0.021553326,-0.813888889,-0.796150481,0.021553326,,,,,"Nat, US, MX",4.27,0.3429,0.106,0.1609,0.8391,,0.0,0.0,0.0,0.0,0.0,3.0,2015.0,9.0,1.0,62.32394366,1420.0,4.226760563,1420.0,4.368309859,1420.0,4.178169014,1420.0,MX,2024.0,,,,1.454062478,0.584780121,418000000000.0,19.0225448,130861007.0,24.50949273,81.862,-104581.0,4.722255885,,2.446901618,,978000000000.0,,9823.0,6.0,10.0,0.17018624,18500.0,,San Roberto,MX,Mexico,Mexican,,3145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
School51,2025.0,10472.0,11224.0,,9720.0,6857.0,1052.75,919.0,,0.111765799,0.08918001,3213.278467,0.0,0.0,366.2662024,0.0,0.0,32576.68056,3213.278467,TA,LATAM,The Americas,Latin America,Monterrey,Mexico,2749.0,3145.0,1246.0,1062.0,268.0,233.0,,,,,-0.784911717,-0.780602637,,,,,556.0,510.67,,,"Nat, US, MX",4.22,0.2087,0.1096,0.1627,0.8373,34.33,0.0,0.0,0.0,0.0,0.0,3.0,2015.0,10.0,1.0,62.5145518,859.0,4.246798603,859.0,4.38766007,859.0,4.282887078,859.0,,,,,,,,,,,,,,,,,,,,10825.0,,,,,,San Roberto,MX,Mexico,Mexican,,3145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
